tags: darakwon 12-과

[sound:계절.mp3]	계절<p class="small">(봄 &lt; 여름 &lt; 가을 &lt; 겨울)</p>	saison<p class="small">(printemps &lt; été &lt; automne &lt; hiver)</p>
[sound:배고픕니다.mp3]	배고픕니다<div class="활용"><div class="bloc"><div class="부정사">배고프다</div><div class="불규칙">(“ㅡ” 불규칙)</div></div><div class="bloc"><div class="현재"><div class="하십시오체">배고픕니다</div><div class="해요체">배고파요</div></div><div class="과거"><div class="하십시오체">배고팠습니다</div><div class="해요체">배고팠어요</div></div><div class="미래"><div class="하십시오체">배고플 겁니다</div><div class="해요체">배고플 거예요</div></div></div><div class="bloc"><div class="연결">배고프고</div><div class="연결">배고프지만</div><div class="연결">배고픈데</div><div class="연결">배고프면</div></div></div>	il a faim<p class="small">(하십시오체, registre formel poli)</p>

[sound:배웁니다.mp3]	배웁니다<div class="활용"><div class="bloc"><div class="부정사">배우다</div></div><div class="bloc"><div class="현재"><div class="하십시오체">배웁니다</div><div class="해요체">배워요</div></div><div class="과거"><div class="하십시오체">배웠습니다</div><div class="해요체">배웠어요</div></div><div class="미래"><div class="하십시오체">배울 겁니다</div><div class="해요체">배울 거예요</div></div></div><div class="bloc"><div class="연결">배우고</div><div class="연결">배우지만</div><div class="연결">배우는데</div><div class="연결">배우면</div></div></div>	il apprend<p class="small">(하십시오체, registre formel poli)</p>

[sound:봅니다.mp3]	봅니다<div class="활용"><div class="bloc"><div class="부정사">보다</div></div><div class="bloc"><div class="현재"><div class="하십시오체">봅니다</div><div class="해요체">봐요</div></div><div class="과거"><div class="하십시오체">봤습니다</div><div class="해요체">봤어요</div></div><div class="미래"><div class="하십시오체">볼 겁니다</div><div class="해요체">볼 거예요</div></div><div class="명령법">보세요</div></div><div class="bloc"><div class="연결">보고</div><div class="연결">보지만</div><div class="연결">보는데</div><div class="연결">보면</div></div></div>	il voit, il regarde<p class="small">(하십시오체, registre formel poli)</p>

[sound:붑니다.mp3]	<span class="불규칙">붑</span>니다<div class="활용"><div class="bloc"><div class="부정사">불다</div></div><div class="bloc"><div class="현재"><div class="하십시오체">붑니다</div><div class="해요체">불어요</div></div><div class="과거"><div class="하십시오체">불었습니다</div><div class="해요체">불었어요</div></div><div class="미래"><div class="하십시오체">불 겁니다</div><div class="해요체">불 거예요</div></div></div><div class="bloc"><div class="연결">불고</div><div class="연결">불지만</div><div class="연결">부는데</div><div class="연결">불면</div></div></div>	il souffle<p class="small">(하십시오체, registre formel poli)</p>

[sound:비쌉니다.mp3]	비쌉니다<div class="활용"><div class="bloc"><div class="부정사">비싸다</div></div><div class="bloc"><div class="현재"><div class="하십시오체">비쌉니다</div><div class="해요체">비싸요</div></div><div class="과거"><div class="하십시오체">비쌌습니다</div><div class="해요체">비쌌어요</div></div><div class="미래"><div class="하십시오체">비쌀 겁니다</div><div class="해요체">비쌀 거예요</div></div></div><div class="bloc"><div class="연결">비싸고</div><div class="연결">비싸지만</div><div class="연결">비싼데</div><div class="연결">비싸면</div></div></div>	il est cher<p class="small">(하십시오체, registre formel poli)</p>

[sound:삽니다.mp3]	삽니다<div class="활용"><div class="bloc"><div class="부정사">사다</div></div><div class="bloc"><div class="현재"><div class="하십시오체">삽니다</div><div class="해요체">사요</div></div><div class="과거"><div class="하십시오체">샀습니다</div><div class="해요체">샀어요</div></div><div class="미래"><div class="하십시오체">살 겁니다</div><div class="해요체">살 거예요</div></div></div><div class="bloc"><div class="연결">사고</div><div class="연결">사지만</div><div class="연결">사는데</div><div class="연결">사면</div></div></div>	il achète<p class="small">(하십시오체, registre formel poli)</p>

[sound:사용합니다.mp3]	사용합니다<div class="활용"><div class="bloc"><div class="부정사">사용하다</div></div><div class="bloc"><div class="현재"><div class="하십시오체">사용합니다</div><div class="해요체">사용해요</div></div><div class="과거"><div class="하십시오체">사용했습니다</div><div class="해요체">사용했어요</div></div><div class="미래"><div class="하십시오체">사용할 겁니다</div><div class="해요체">사용할 거예요</div></div><div class="명령법">사용하세요</div></div><div class="bloc"><div class="연결">사용하고</div><div class="연결">사용하지만</div><div class="연결">사용하는데</div><div class="연결">사용하면</div></div></div>	il utilise, il se sert de<p class="small">(하십시오체, registre formel poli)</p>

[sound:산책합니다.mp3]	산책합니다<div class="활용"><div class="bloc"><div class="부정사">산책하다</div></div><div class="bloc"><div class="현재"><div class="하십시오체">산책합니다</div><div class="해요체">산책해요</div></div><div class="과거"><div class="하십시오체">산책했습니다</div><div class="해요체">산책했어요</div></div><div class="미래"><div class="하십시오체">산책할 겁니다</div><div class="해요체">산책할 거예요</div></div></div><div class="bloc"><div class="연결">산책하고</div><div class="연결">산책하지만</div><div class="연결">산책하는데</div><div class="연결">산책하면</div></div></div>	il se promène, il fait une promenade<p class="small">(하십시오체, registre formel poli)</p>

[sound:삽니다-2.mp3]	<span class="불규칙">삽</span>니다<div class="활용"><div class="bloc"><div class="부정사">살다</div><div class="불규칙">(“ㄹ” 불규칙)</div></div><div class="bloc"><div class="현재"><div class="하십시오체">삽니다</div><div class="해요체">살아요</div></div><div class="과거"><div class="하십시오체">살았습니다</div><div class="해요체">살았어요</div></div><div class="미래"><div class="하십시오체">살 겁니다</div><div class="해요체">살 거예요</div></div></div><div class="bloc"><div class="연결">살고</div><div class="연결">살지만</div><div class="연결">사는데</div><div class="연결">살면</div></div></div>	il vit, habite, demeure, réside<p class="small">(하십시오체, registre formel poli)</p>

[sound:세일합니다.mp3]	세일합니다<div class="활용"><div class="bloc"><div class="부정사">세일하다</div></div><div class="bloc"><div class="현재"><div class="하십시오체">세일합니다</div><div class="해요체">세일해요</div></div><div class="과거"><div class="하십시오체">세일했습니다</div><div class="해요체">세일했어요</div></div><div class="미래"><div class="하십시오체">세일할 겁니다</div><div class="해요체">세일할 거예요</div></div></div><div class="bloc"><div class="연결">세일하고</div><div class="연결">세일하지만</div><div class="연결">세일하는데</div><div class="연결">세일하면</div></div></div>	il fait les soldes<p class="small">(하십시오체, registre formel poli)</p>

[sound:쇼핑합니다.mp3]	쇼핑합니다<div class="활용"><div class="bloc"><div class="부정사">쇼핑하다</div></div><div class="bloc"><div class="현재"><div class="하십시오체">쇼핑합니다</div><div class="해요체">쇼핑해요</div></div><div class="과거"><div class="하십시오체">쇼핑했습니다</div><div class="해요체">쇼핑했어요</div></div><div class="미래"><div class="하십시오체">쇼핑할 겁니다</div><div class="해요체">쇼핑할 거예요</div></div></div><div class="bloc"><div class="연결">쇼핑하고</div><div class="연결">쇼핑하지만</div><div class="연결">쇼핑하는데</div><div class="연결">쇼핑하면</div></div></div>	il fait des achats, du shopping<p class="small">(하십시오체, registre formel poli)</p>

[sound:수영합니다.mp3]	수영합니다<div class="활용"><div class="bloc"><div class="부정사">수영하다</div></div><div class="bloc"><div class="현재"><div class="하십시오체">수영합니다</div><div class="해요체">수영해요</div></div><div class="과거"><div class="하십시오체">수영했습니다</div><div class="해요체">수영했어요</div></div><div class="미래"><div class="하십시오체">수영할 겁니다</div><div class="해요체">수영할 거예요</div></div></div><div class="bloc"><div class="연결">수영하고</div><div class="연결">수영하지만</div><div class="연결">수영하는데</div><div class="연결">수영하면</div></div></div>	il fait de la natation, il nage<p class="small">(하십시오체, registre formel poli)</p>

[sound:쉽니다.mp3]	쉽니다<div class="활용"><div class="bloc"><div class="부정사">쉬다</div></div><div class="bloc"><div class="현재"><div class="하십시오체">쉽니다</div><div class="해요체">쉬어요</div></div><div class="과거"><div class="하십시오체">쉬었습니다</div><div class="해요체">쉬었어요</div></div><div class="미래"><div class="하십시오체">쉴 겁니다</div><div class="해요체">쉴 거예요</div></div></div><div class="bloc"><div class="연결">쉬고</div><div class="연결">쉬지만</div><div class="연결">쉬는데</div><div class="연결">쉬면</div></div></div>	il se repose<p class="small">(하십시오체, registre formel poli)</p>

[sound:쉽습니다.mp3]	쉽습니다<div class="활용"><div class="bloc"><div class="부정사">쉽다</div><div class="불규칙">(“ㅂ” 불규칙)</div></div><div class="bloc"><div class="현재"><div class="하십시오체">쉽습니다</div><div class="해요체">쉬워요</div></div><div class="과거"><div class="하십시오체">쉬웠습니다</div><div class="해요체">쉬웠어요</div></div><div class="미래"><div class="하십시오체">쉬울 겁니다</div><div class="해요체">쉬울 거예요</div></div></div><div class="bloc"><div class="연결">쉽고</div><div class="연결">쉽지만</div><div class="연결">쉬운데</div><div class="연결">쉬우면</div></div></div>	il est facile<p class="small">(하십시오체, registre formel poli)</p>

[sound:시원합니다.mp3]	시원합니다<div class="활용"><div class="bloc"><div class="부정사">시원하다</div></div><div class="bloc"><div class="현재"><div class="하십시오체">시원합니다</div><div class="해요체">시원해요</div></div><div class="과거"><div class="하십시오체">시원했습니다</div><div class="해요체">시원했어요</div></div><div class="미래"><div class="하십시오체">시원할 겁니다</div><div class="해요체">시원할 거예요</div></div></div><div class="bloc"><div class="연결">시원하고</div><div class="연결">시원하지만</div><div class="연결">시원한데</div><div class="연결">시원하면</div></div></div>	il fait frais<p class="small">(météo ; 하십시오체, registre formel poli)</p>

[sound:시작합니다.mp3]	시작합니다<div class="활용"><div class="bloc"><div class="부정사">시작하다</div></div><div class="bloc"><div class="현재"><div class="하십시오체">시작합니다</div><div class="해요체">시작해요</div></div><div class="과거"><div class="하십시오체">시작했습니다</div><div class="해요체">시작했어요</div></div><div class="미래"><div class="하십시오체">시작할 겁니다</div><div class="해요체">시작할 거예요</div></div></div><div class="bloc"><div class="연결">시작하고</div><div class="연결">시작하지만</div><div class="연결">시작하는데</div><div class="연결">시작하면</div></div></div>	il commence<p class="small">(하십시오체, registre formel poli)</p>

[sound:실례합니다.mp3]	실례합니다<div class="활용"><div class="bloc"><div class="부정사">실례하다</div></div><div class="bloc"><div class="현재"><div class="하십시오체">실례합니다</div><div class="해요체">실례해요</div></div><div class="과거"><div class="하십시오체">실례했습니다</div><div class="해요체">실례했어요</div></div><div class="미래"><div class="하십시오체">실례할 겁니다</div><div class="해요체">실례할 거예요</div></div></div><div class="bloc"><div class="연결">실례하고</div><div class="연결">실례하지만</div><div class="연결">실례하는데</div><div class="연결">실례하면</div></div></div>	excusez-moi, pardon<p class="small">(litt. “je suis impoli” ; pour demander qq chose à qq'un ; 하십시오체, registre formel poli)</p>

[sound:쌉니다.mp3]	쌉니다<div class="활용"><div class="bloc"><div class="부정사">싸다</div></div><div class="bloc"><div class="현재"><div class="하십시오체">쌉니다</div><div class="해요체">싸요</div></div><div class="과거"><div class="하십시오체">쌌습니다</div><div class="해요체">쌌어요</div></div><div class="미래"><div class="하십시오체">쌀 겁니다</div><div class="해요체">쌀 거예요</div></div></div><div class="bloc"><div class="연결">싸고</div><div class="연결">싸지만</div><div class="연결">싼데</div><div class="연결">싸면</div></div></div>	il n'est pas cher, il est bon marché<p class="small">(하십시오체, registre formel poli)</p>

[sound:씁니다.mp3]	씁니다<div class="활용"><div class="bloc"><div class="부정사">쓰다</div><div class="불규칙">(“ㅡ” 불규칙)</div></div><div class="bloc"><div class="현재"><div class="하십시오체">씁니다</div><div class="해요체">써요</div></div><div class="과거"><div class="하십시오체">썼습니다</div><div class="해요체">썼어요</div></div><div class="미래"><div class="하십시오체">쓸 겁니다</div><div class="해요체">쓸 거예요</div></div><div class="명령법">쓰세요</div></div><div class="bloc"><div class="연결">쓰고</div><div class="연결">쓰지만</div><div class="연결">쓰는데</div><div class="연결">쓰면</div></div></div>	il écrit<p class="small">(하십시오체, registre formel poli)</p>

[sound:씻습니다.mp3]	씻습니다<div class="활용"><div class="bloc"><div class="부정사">씻다</div><div class="불규칙">(규칙동사)</div></div><div class="bloc"><div class="현재"><div class="하십시오체">씻습니다</div><div class="해요체">씻어요</div></div><div class="과거"><div class="하십시오체">씻었습니다</div><div class="해요체">씻었어요</div></div><div class="미래"><div class="하십시오체">씻을 겁니다</div><div class="해요체">씻을 거예요</div></div></div><div class="bloc"><div class="연결">씻고</div><div class="연결">씻지만</div><div class="연결">씻는데</div><div class="연결">씻으면</div></div></div>	il se lave<p class="small">(하십시오체, registre formel poli)</p>

[sound:아르바이트합니다.mp3]	아르바이트합니다<div class="활용"><div class="bloc"><div class="부정사">아르바이트하다</div></div><div class="bloc"><div class="현재"><div class="하십시오체">아르바이트합니다</div><div class="해요체">아르바이트해요</div></div><div class="과거"><div class="하십시오체">아르바이트했습니다</div><div class="해요체">아르바이트했어요</div></div><div class="미래"><div class="하십시오체">아르바이트할 겁니다</div><div class="해요체">아르바이트할 거예요</div></div></div><div class="bloc"><div class="연결">아르바이트하고</div><div class="연결">아르바이트하지만</div><div class="연결">아르바이트하는데</div><div class="연결">아르바이트하면</div></div></div>	il fait un petit boulot<p class="small">(하십시오체, registre formel poli)</p>

[sound:아름답습니다.mp3]	아름답습니다<div class="활용"><div class="bloc"><div class="부정사">아름답다</div><div class="불규칙">(“ㅂ” 불규칙)</div></div><div class="bloc"><div class="현재"><div class="하십시오체">아름답습니다</div><div class="해요체">아름다워요</div></div><div class="과거"><div class="하십시오체">아름다웠습니다</div><div class="해요체">아름다웠어요</div></div><div class="미래"><div class="하십시오체">아름다울 겁니다</div><div class="해요체">아름다울 거예요</div></div></div><div class="bloc"><div class="연결">아름답고</div><div class="연결">아름답지만</div><div class="연결">아름다운데</div><div class="연결">아름다우면</div></div></div>	il est beau<p class="small">(하십시오체, registre formel poli)</p>

[sound:압니다.mp3]	<span class="불규칙">압</span>니다<div class="활용"><div class="bloc"><div class="부정사">알다</div><div class="불규칙">(“ㄹ” 불규칙)</div></div><div class="bloc"><div class="현재"><div class="하십시오체">압니다</div><div class="해요체">알아요</div></div><div class="과거"><div class="하십시오체">알았습니다</div><div class="해요체">알았어요</div></div><div class="미래"><div class="하십시오체">알 겁니다</div><div class="해요체">알 거예요</div></div></div><div class="bloc"><div class="연결">알고</div><div class="연결">알지만</div><div class="연결">아는데</div><div class="연결">알면</div></div></div>	il sait, il connaît<p class="small">(하십시오체, registre formel poli)</p>

[sound:어떻습니까.mp3]	어떻습니까<div class="활용"><div class="bloc"><div class="부정사">어떻다</div><div class="불규칙">(“ㅎ” 불규칙)</div></div><div class="bloc"><div class="현재"><div class="하십시오체">어떻습니까</div><div class="해요체">어때요</div></div><div class="과거"><div class="하십시오체">어땠습니까</div><div class="해요체">어땠어요</div></div><div class="미래"><div class="하십시오체">어떨 겁니까</div><div class="해요체">어떨 거예요</div></div></div><div class="bloc"><div class="연결">어떻고</div><div class="연결">어떻지만</div><div class="연결">어떤데</div><div class="연결">어떠면</div></div></div>	il est dans quel état ? il est comment ?<p class="small">(하십시오체, registre formel poli)</p>

[sound:어렵습니다.mp3]	어렵습니다<div class="활용"><div class="bloc"><div class="부정사">어렵다</div><div class="불규칙">(“ㅂ” 불규칙)</div></div><div class="bloc"><div class="현재"><div class="하십시오체">어렵습니다</div><div class="해요체">어려워요</div></div><div class="과거"><div class="하십시오체">어려웠습니다</div><div class="해요체">어려웠어요</div></div><div class="미래"><div class="하십시오체">어려울 겁니다</div><div class="해요체">어려울 거예요</div></div></div><div class="bloc"><div class="연결">어렵고</div><div class="연결">어렵지만</div><div class="연결">어려운데</div><div class="연결">어려우면</div></div></div>	il est difficile, dur<p class="small">(하십시오체, registre formel poli)</p>

[sound:여행합니다.mp3]	여행합니다<div class="활용"><div class="bloc"><div class="부정사">여행하다</div></div><div class="bloc"><div class="현재"><div class="하십시오체">여행합니다</div><div class="해요체">여행해요</div></div><div class="과거"><div class="하십시오체">여행했습니다</div><div class="해요체">여행했어요</div></div><div class="미래"><div class="하십시오체">여행할 겁니다</div><div class="해요체">여행할 거예요</div></div></div><div class="bloc"><div class="연결">여행하고</div><div class="연결">여행하지만</div><div class="연결">여행하는데</div><div class="연결">여행하면</div></div></div>	il voyage<p class="small">(하십시오체, registre formel poli)</p>

[sound:예쁩니다.mp3]	예쁩니다<div class="활용"><div class="bloc"><div class="부정사">예쁘다</div><div class="불규칙">(“ㅡ” 불규칙)</div></div><div class="bloc"><div class="현재"><div class="하십시오체">예쁩니다</div><div class="해요체">예뻐요</div></div><div class="과거"><div class="하십시오체">예뻤습니다</div><div class="해요체">예뻤어요</div></div><div class="미래"><div class="하십시오체">예쁠 겁니다</div><div class="해요체">예쁠 거예요</div></div></div><div class="bloc"><div class="연결">예쁘고</div><div class="연결">예쁘지만</div><div class="연결">예쁜데</div><div class="연결">예쁘면</div></div></div>	il est joli<p class="small">(하십시오체, registre formel poli)</p>

[sound:옵니다.mp3]	옵니다<div class="활용"><div class="bloc"><div class="부정사">오다</div></div><div class="bloc"><div class="현재"><div class="하십시오체">옵니다</div><div class="해요체">와요</div></div><div class="과거"><div class="하십시오체">왔습니다</div><div class="해요체">왔어요</div></div><div class="미래"><div class="하십시오체">올 겁니다</div><div class="해요체">올 거예요</div></div><div class="명령법">오세요</div></div><div class="bloc"><div class="연결">오고</div><div class="연결">오지만</div><div class="연결">오는데</div><div class="연결">오면</div></div></div>	il vient<p class="small">(하십시오체, registre formel poli)</p>

[sound:완성합니다.mp3]	완성합니다<div class="활용"><div class="bloc"><div class="부정사">완성하다</div></div><div class="bloc"><div class="현재"><div class="하십시오체">완성합니다</div><div class="해요체">완성해요</div></div><div class="과거"><div class="하십시오체">완성했습니다</div><div class="해요체">완성했어요</div></div><div class="미래"><div class="하십시오체">완성할 겁니다</div><div class="해요체">완성할 거예요</div></div><div class="명령법">완성하세요</div></div><div class="bloc"><div class="연결">완성하고</div><div class="연결">완성하지만</div><div class="연결">완성하는데</div><div class="연결">완성하면</div></div></div>	il achève, finit, termine<p class="small">(하십시오체, registre formel poli)</p>

[sound:운동합니다.mp3]	운동합니다<div class="활용"><div class="bloc"><div class="부정사">운동하다</div></div><div class="bloc"><div class="현재"><div class="하십시오체">운동합니다</div><div class="해요체">운동해요</div></div><div class="과거"><div class="하십시오체">운동했습니다</div><div class="해요체">운동했어요</div></div><div class="미래"><div class="하십시오체">운동할 겁니다</div><div class="해요체">운동할 거예요</div></div></div><div class="bloc"><div class="연결">운동하고</div><div class="연결">운동하지만</div><div class="연결">운동하는데</div><div class="연결">운동하면</div></div></div>	il fait du sport, il s'entraîne<p class="small">(하십시오체, registre formel poli)</p>

[sound:운전합니다.mp3]	운전합니다<div class="활용"><div class="bloc"><div class="부정사">운전하다</div></div><div class="bloc"><div class="현재"><div class="하십시오체">운전합니다</div><div class="해요체">운전해요</div></div><div class="과거"><div class="하십시오체">운전했습니다</div><div class="해요체">운전했어요</div></div><div class="미래"><div class="하십시오체">운전할 겁니다</div><div class="해요체">운전할 거예요</div></div></div><div class="bloc"><div class="연결">운전하고</div><div class="연결">운전하지만</div><div class="연결">운전하는데</div><div class="연결">운전하면</div></div></div>	il conduit<p class="small">(une voiture ; 하십시오체, registre formel poli)</p>

[sound:유명합니다.mp3]	유명합니다<div class="활용"><div class="bloc"><div class="부정사">유명하다</div></div><div class="bloc"><div class="현재"><div class="하십시오체">유명합니다</div><div class="해요체">유명해요</div></div><div class="과거"><div class="하십시오체">유명했습니다</div><div class="해요체">유명했어요</div></div><div class="미래"><div class="하십시오체">유명할 겁니다</div><div class="해요체">유명할 거예요</div></div></div><div class="bloc"><div class="연결">유명하고</div><div class="연결">유명하지만</div><div class="연결">유명한데</div><div class="연결">유명하면</div></div></div>	il est célèbre (illustre, renommé, fameux)<p class="small">(하십시오체, registre formel poli)</p>

[sound:이야기합니다.mp3]	이야기합니다<div class="활용"><div class="bloc"><div class="부정사">이야기하다</div></div><div class="bloc"><div class="현재"><div class="하십시오체">이야기합니다</div><div class="해요체">이야기해요</div></div><div class="과거"><div class="하십시오체">이야기했습니다</div><div class="해요체">이야기했어요</div></div><div class="미래"><div class="하십시오체">이야기할 겁니다</div><div class="해요체">이야기할 거예요</div></div></div><div class="bloc"><div class="연결">이야기하고</div><div class="연결">이야기하지만</div><div class="연결">이야기하는데</div><div class="연결">이야기하면</div></div></div>	il parle, il discute<p class="small">(하십시오체, registre formel poli)</p>

[sound:인터넷합니다.mp3]	인터넷합니다<div class="활용"><div class="bloc"><div class="부정사">인터넷하다</div></div><div class="bloc"><div class="현재"><div class="하십시오체">인터넷합니다</div><div class="해요체">인터넷해요</div></div><div class="과거"><div class="하십시오체">인터넷했습니다</div><div class="해요체">인터넷했어요</div></div><div class="미래"><div class="하십시오체">인터넷할 겁니다</div><div class="해요체">인터넷할 거예요</div></div></div><div class="bloc"><div class="연결">인터넷하고</div><div class="연결">인터넷하지만</div><div class="연결">인터넷하는데</div><div class="연결">인터넷하면</div></div></div>	il surfe<p class="small">(sur internet ; 하십시오체, registre formel poli)</p>

[sound:일어납니다.mp3]	일어납니다<div class="활용"><div class="bloc"><div class="부정사">일어나다</div></div><div class="bloc"><div class="현재"><div class="하십시오체">일어납니다</div><div class="해요체">일어나요</div></div><div class="과거"><div class="하십시오체">일어났습니다</div><div class="해요체">일어났어요</div></div><div class="미래"><div class="하십시오체">일어날 겁니다</div><div class="해요체">일어날 거예요</div></div></div><div class="bloc"><div class="연결">일어나고</div><div class="연결">일어나지만</div><div class="연결">일어나는데</div><div class="연결">일어나면</div></div></div>	il se réveille<hr/>il se lève<p class="small">(하십시오체, registre formel poli)</p>

[sound:일합니다.mp3]	일합니다<div class="활용"><div class="bloc"><div class="부정사">일하다</div></div><div class="bloc"><div class="현재"><div class="하십시오체">일합니다</div><div class="해요체">일해요</div></div><div class="과거"><div class="하십시오체">일했습니다</div><div class="해요체">일했어요</div></div><div class="미래"><div class="하십시오체">일할 겁니다</div><div class="해요체">일할 거예요</div></div></div><div class="bloc"><div class="연결">일하고</div><div class="연결">일하지만</div><div class="연결">일하는데</div><div class="연결">일하면</div></div></div>	il travaille<p class="small">(하십시오체, registre formel poli)</p>

[sound:읽습니다.mp3]	읽습니다<div class="활용"><div class="bloc"><div class="부정사">읽다</div></div><div class="bloc"><div class="현재"><div class="하십시오체">읽습니다</div><div class="해요체">읽어요</div></div><div class="과거"><div class="하십시오체">읽었습니다</div><div class="해요체">읽었어요</div></div><div class="미래"><div class="하십시오체">읽을 겁니다</div><div class="해요체">읽을 거예요</div></div><div class="명령법">읽으세요</div></div><div class="bloc"><div class="연결">읽고</div><div class="연결">읽지만</div><div class="연결">읽는데</div><div class="연결">읽으면</div></div></div>	il lit<p class="small">(하십시오체, registre formel poli)</p>

[sound:잡니다.mp3]	잡니다<div class="활용"><div class="bloc"><div class="부정사">자다</div></div><div class="bloc"><div class="현재"><div class="하십시오체">잡니다</div><div class="해요체">자요</div></div><div class="과거"><div class="하십시오체">잤습니다</div><div class="해요체">잤어요</div></div><div class="미래"><div class="하십시오체">잘 겁니다</div><div class="해요체">잘 거예요</div></div></div><div class="bloc"><div class="연결">자고</div><div class="연결">자지만</div><div class="연결">자는데</div><div class="연결">자면</div></div></div>	il dort<p class="small">(하십시오체, registre formel poli)</p>

[sound:재미없습니다.mp3]	재미없습니다<div class="활용"><div class="bloc"><div class="부정사">재미없다</div></div><div class="bloc"><div class="현재"><div class="하십시오체">재미없습니다</div><div class="해요체">재미없어요</div></div><div class="과거"><div class="하십시오체">재미없었습니다</div><div class="해요체">재미없었어요</div></div><div class="미래"><div class="하십시오체">재미없을 겁니다</div><div class="해요체">재미없을 거예요</div></div></div><div class="bloc"><div class="연결">재미없고</div><div class="연결">재미없지만</div><div class="연결">재미없는데</div><div class="연결">재미없으면</div></div></div>	il n'est pas intéressant<p class="small">(하십시오체, registre formel poli)</p>

[sound:재미있습니다.mp3]	재미있습니다<div class="활용"><div class="bloc"><div class="부정사">재미있다</div></div><div class="bloc"><div class="현재"><div class="하십시오체">재미있습니다</div><div class="해요체">재미있어요</div></div><div class="과거"><div class="하십시오체">재미있었습니다</div><div class="해요체">재미있었어요</div></div><div class="미래"><div class="하십시오체">재미있을 겁니다</div><div class="해요체">재미있을 거예요</div></div></div><div class="bloc"><div class="연결">재미있고</div><div class="연결">재미있지만</div><div class="연결">재미있는데</div><div class="연결">재미있으면</div></div></div>	il est intéressant<p class="small">(하십시오체, registre formel poli)</p>

[sound:전화합니다.mp3]	전화합니다<div class="활용"><div class="bloc"><div class="부정사">전화하다</div></div><div class="bloc"><div class="현재"><div class="하십시오체">전화합니다</div><div class="해요체">전화해요</div></div><div class="과거"><div class="하십시오체">전화했습니다</div><div class="해요체">전화했어요</div></div><div class="미래"><div class="하십시오체">전화할 겁니다</div><div class="해요체">전화할 거예요</div></div></div><div class="bloc"><div class="연결">전화하고</div><div class="연결">전화하지만</div><div class="연결">전화하는데</div><div class="연결">전화하면</div></div></div>	il téléphone<p class="small">(하십시오체, registre formel poli)</p>

[sound:조깅합니다.mp3]	조깅합니다<div class="활용"><div class="bloc"><div class="부정사">조깅하다</div></div><div class="bloc"><div class="현재"><div class="하십시오체">조깅합니다</div><div class="해요체">조깅해요</div></div><div class="과거"><div class="하십시오체">조깅했습니다</div><div class="해요체">조깅했어요</div></div><div class="미래"><div class="하십시오체">조깅할 겁니다</div><div class="해요체">조깅할 거예요</div></div></div><div class="bloc"><div class="연결">조깅하고</div><div class="연결">조깅하지만</div><div class="연결">조깅하는데</div><div class="연결">조깅하면</div></div></div>	il fait du jogging<p class="small">(하십시오체, registre formel poli)</p>

[sound:좋습니다.mp3]	좋습니다<div class="활용"><div class="bloc"><div class="부정사">좋다</div></div><div class="bloc"><div class="현재"><div class="하십시오체">좋습니다</div><div class="해요체">좋아요</div></div><div class="과거"><div class="하십시오체">좋았습니다</div><div class="해요체">좋았어요</div></div><div class="미래"><div class="하십시오체">좋을 겁니다</div><div class="해요체">좋을 거예요</div></div></div><div class="bloc"><div class="연결">좋고</div><div class="연결">좋지만</div><div class="연결">좋은데</div><div class="연결">좋으면</div></div></div>	il est bien (bon)<hr/>(je suis) d'accord<p class="small">(하십시오체, registre formel poli)</p>

[sound:좋아합니다.mp3]	좋아합니다<div class="활용"><div class="bloc"><div class="부정사">좋아하다</div></div><div class="bloc"><div class="현재"><div class="하십시오체">좋아합니다</div><div class="해요체">좋아해요</div></div><div class="과거"><div class="하십시오체">좋아했습니다</div><div class="해요체">좋아했어요</div></div><div class="미래"><div class="하십시오체">좋아할 겁니다</div><div class="해요체">좋아할 거예요</div></div></div><div class="bloc"><div class="연결">좋아하고</div><div class="연결">좋아하지만</div><div class="연결">좋아하는데</div><div class="연결">좋아하면</div></div></div>	il aime<p class="small">(하십시오체, registre formel poli)</p>

[sound:죄송합니다.mp3]	죄송합니다<div class="활용"><div class="bloc"><div class="부정사">죄송하다</div></div><div class="bloc"><div class="현재"><div class="하십시오체">죄송합니다</div><div class="해요체">죄송해요</div></div><div class="과거"><div class="하십시오체">죄송했습니다</div><div class="해요체">죄송했어요</div></div><div class="미래"><div class="하십시오체">죄송할 겁니다</div><div class="해요체">죄송할 거예요</div></div></div><div class="bloc"><div class="연결">죄송하고</div><div class="연결">죄송하지만</div><div class="연결">죄송하는데</div><div class="연결">죄송하면</div></div></div>	désolé, navré, excusez-moi<p class="small">(litt. “je suis peiné” ; 하십시오체, registre formel poli)</p>

[sound:줍니다.mp3]	줍니다<div class="활용"><div class="bloc"><div class="부정사">주다</div></div><div class="bloc"><div class="현재"><div class="하십시오체">줍니다</div><div class="해요체">줘요</div></div><div class="과거"><div class="하십시오체">주었습니다</div><div class="해요체">줬어요</div></div><div class="미래"><div class="하십시오체">줄 겁니다</div><div class="해요체">줄 거예요</div></div><div class="명령법">주세요</div></div><div class="bloc"><div class="연결">주고</div><div class="연결">주지만</div><div class="연결">주는데</div><div class="연결">주면</div></div></div>	il donne<p class="small">(하십시오체, registre formel poli)</p>

